img_feature_pred_1,img_feature_pred_2,img_feature_pred_3,Sentiment_Score,hour,num_words,thumbnail_height,web_site,envelope,library,comic_book,menu,jigsaw_puzzle,scoreboard,monitor,screen,digital_clock,mountain_bike,book_jacket,dank_or_not
0.05935011,0.047493964,0.034131162,0.45,20,1,83.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.2719135,0.09318892,0.08372167,0.42,17,4,105.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.5,12,2,83.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.25932315,0.10206243,0.0929664,0.71,18,3,127.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.55905896,0.30871254,0.025058271,0.52,22,7,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.48,22,0,137.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.7493867,0.025323106,0.021969227,0.5,14,2,140.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.49,16,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.2,16,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.44183654,0.19550775,0.13980119,0.46,9,2,89.0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.49,5,2,140.0,1,0,0,0,0,0,1,0,0,1,0,0,1
0.05935011,0.047493964,0.034131162,0.49,19,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.58,21,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.5,0,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.35754338,0.26599982,0.049826592,0.51,13,5,140.0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.28412703,0.108448684,0.09778899,0.5,10,2,137.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.042436894,0.032748047,0.020472849,0.43,9,1,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.7,14,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.16,7,0,92.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.48,13,1,134.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.49,13,0,121.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.10921948,0.09423743,0.08100174,0.45,14,4,140.0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.45494035,0.075231396,0.060587775,0.59,14,6,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.09716396,0.093956105,0.06394995,0.43,10,3,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9543005,0.04381852,0.00021332681,0.5,13,1,135.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.28859788,0.09327579,0.09055105,0.46,17,1,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9933135,0.002093495,0.0018730655,0.4,0,15,140.0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.28435227,0.09503458,0.052501976,0.49,18,2,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.20119745,0.17356615,0.14886205,0.19,9,4,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.49,15,0,105.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.17791405,0.11662137,0.0897206,0.54,12,1,140.0,1,0,0,1,0,1,0,0,0,0,0,0,0
0.31380844,0.2467912,0.032788366,0.49,9,0,72.0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.38839626,0.38403827,0.060971495,0.4,12,4,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.51,18,0,128.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.9694955,0.0043887626,0.0029988245,0.45,1,8,138.0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.3,6,10,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.41,12,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.09953616,0.058304198,0.05547444,0.61,19,5,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.39,16,1,132.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.44,8,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.3465664,0.33390975,0.14159542,0.61,12,16,121.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.35341844,0.21669117,0.05701671,0.44,9,4,119.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.082984336,0.062169205,0.043901727,0.42,20,4,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8229874,0.07517876,0.03079539,0.49,15,5,134.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.101036854,0.08570844,0.06035894,0.42,15,4,134.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09678103,0.06632406,0.062564105,0.68,3,11,140.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.22224179,0.1349907,0.08606158,0.5,14,4,138.0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.45,18,1,129.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.19,17,5,107.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.41,3,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.44157833,0.33541232,0.11620395,0.72,4,7,140.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.95743686,0.025411913,0.007889085,0.31,18,4,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07403393,0.06180318,0.05253721,0.39,23,15,56.0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.42676345,0.15581955,0.053419374,0.45,19,5,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.51,4,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.5142474,0.18726827,0.03150748,0.48,6,9,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12451028,0.11143593,0.06662252,0.48,21,4,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.82650363,0.07016596,0.017133754,0.39,5,8,133.0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.6974145,0.05095804,0.020872025,0.49,15,2,140.0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.96437687,0.013668273,0.005472554,0.39,8,5,125.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.5457142,0.101176985,0.061794214,0.45,4,10,75.0,0,0,0,1,0,0,1,0,0,0,0,1,0
0.5127386,0.06403449,0.042801503,0.5,5,3,137.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.46,12,0,132.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.27230144,0.06889985,0.034590084,0.5,13,12,105.0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.67969924,0.103428334,0.05852814,0.7,20,3,140.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.52,18,3,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.18251073,0.08647332,0.073759116,0.56,8,8,103.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09626233,0.0894097,0.07831642,0.5,3,2,111.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29962903,0.2186873,0.097295806,0.5,20,3,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13024472,0.09328,0.086251676,0.43,10,13,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.4,15,3,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.9351112,0.034183424,0.0062806685,0.46,3,4,140.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.57550967,0.19110331,0.078360826,0.56,16,6,140.0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.33,13,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.19224091,0.08139589,0.07609307,0.56,8,2,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.69,21,8,61.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.9177448,0.07498924,0.0040563582,0.5,22,5,140.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.39367962,0.3285338,0.11205839,0.52,12,11,96.0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.44,14,1,132.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.71510434,0.18356942,0.032424983,0.5,2,4,140.0,1,0,0,0,0,1,0,0,0,0,0,1,0
0.60727596,0.17234643,0.052264977,0.51,0,1,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.57,17,2,105.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.28,12,1,138.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.20441017,0.1807192,0.108716,0.41,5,3,91.0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.49,16,1,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.56,5,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.32,11,0,80.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.9375715,0.006005383,0.0025982289,0.59,16,13,140.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.09462504,0.08044129,0.035666414,0.57,13,3,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.67709494,0.063200876,0.0572147,0.7,10,7,140.0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.55,7,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.99408454,0.001148319,0.00094164396,0.59,10,3,98.0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.9793199,0.005209046,0.004674692,0.58,16,9,140.0,1,1,0,1,0,0,0,0,0,0,0,0,0
0.9798946,0.0035616371,0.0033249755,0.45,21,1,82.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.2,22,3,127.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.3109547,0.043199234,0.02113393,0.4,1,4,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.48496222,0.12788664,0.09824064,0.43,23,4,140.0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.19,11,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.7743738,0.083155185,0.029326048,0.1,11,6,78.0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.4136564,0.07202461,0.05073382,0.39,18,8,140.0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.8156072,0.06843123,0.009749696,0.44,20,2,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65191704,0.07998229,0.05723108,0.6,15,0,139.0,0,1,0,1,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.45,19,0,64.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.18223761,0.08353079,0.05688555,0.43,14,5,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.5,12,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.11,18,4,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.99524456,0.002141632,0.0006198771,0.59,10,12,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.92572165,0.031486943,0.017414764,0.45,11,2,140.0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.2038404,0.16784957,0.13251466,0.29,0,5,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.49697194,0.1745684,0.08413663,0.43,23,7,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17754138,0.14044333,0.10985248,0.51,15,2,114.0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.41,17,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.51,6,3,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.49,17,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.40082774,0.17308396,0.08255762,0.49,4,4,140.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.15214583,0.086138755,0.080056034,0.49,15,5,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13689184,0.045197167,0.041551426,0.31,17,4,140.0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.55232996,0.126306,0.07854576,0.4,5,8,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.41,12,2,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.4,4,1,105.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.32853374,0.1846447,0.0691023,0.2,4,6,81.0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.44,14,2,95.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.5518689,0.13602282,0.055880036,0.29,18,4,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.41,13,2,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.29,1,2,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.96436346,0.015338609,0.001547566,0.29,10,9,140.0,1,1,0,0,1,0,0,0,0,0,0,0,1
0.05935011,0.047493964,0.034131162,0.31,13,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.21203002,0.08318095,0.06689405,0.55,19,3,132.0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.28635356,0.024492173,0.018346475,0.18,21,18,117.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.04935728,0.03657924,0.032698,0.5,17,2,139.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.41,8,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.4,22,3,129.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.48,14,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.61,19,4,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.13039197,0.12478029,0.0690093,0.51,13,7,130.0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.72,20,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.7069503,0.070457265,0.03808842,0.51,0,1,139.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.51,23,1,93.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.48,9,2,77.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.44,1,0,95.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.74839157,0.14803174,0.038429644,0.49,18,2,140.0,0,0,0,1,0,1,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.49,13,0,125.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.49,17,0,97.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.45,13,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.7,13,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.6668517,0.096727975,0.034009904,0.49,4,8,122.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.4,14,1,83.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.060308322,0.046963982,0.043217145,0.41,21,5,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.49,15,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.18195216,0.08884138,0.0692093,0.49,1,0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.5,16,1,119.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.6282838,0.06103358,0.04568824,0.4,10,3,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99887806,0.0002765402,0.00016970109,0.49,10,4,140.0,1,1,0,0,0,0,0,0,0,0,0,1,0
0.15067,0.07041086,0.068294674,0.5,16,2,127.0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.31611985,0.1899609,0.12793744,0.7,8,9,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.49,3,1,78.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.6,0,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.9765871,0.0023084588,0.0018587244,0.46,20,8,140.0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.42155054,0.19533582,0.053888835,0.41,15,1,140.0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.3100574,0.19599138,0.14181484,0.51,10,7,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.41,15,1,105.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.27552772,0.2335641,0.17034823,0.61,11,7,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.41095638,0.30862632,0.23987018,0.45,21,5,140.0,1,0,0,1,0,1,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.47,14,4,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.28182682,0.113867246,0.087641396,0.48,1,5,140.0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.9723132,0.0056031547,0.0022431316,0.49,20,46,140.0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.35872224,0.21384074,0.09889598,0.4,10,7,56.0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.96718484,0.012846385,0.0039033103,0.48,5,3,140.0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7936714,0.09248731,0.01874176,0.45,5,3,123.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.49,9,2,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.4298032,0.33172917,0.033505697,0.5,0,1,101.0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.49,17,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.06071472,0.05879024,0.047897905,0.59,1,2,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.48,14,2,107.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.43792233,0.08590771,0.04341497,0.59,18,8,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.87360865,0.076968566,0.046427257,0.52,2,3,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14963758,0.078585714,0.060621575,0.51,16,1,133.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.33419603,0.122287855,0.110688776,0.59,1,2,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.060372707,0.056060947,0.05404719,0.49,14,2,134.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.47429028,0.32867384,0.024117224,0.47,20,9,140.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.4,15,2,105.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.73833865,0.049115077,0.04728155,0.5,4,4,139.0,1,0,0,1,1,0,0,0,0,0,0,0,1
0.82090706,0.034637354,0.016617954,0.49,8,4,120.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.16933796,0.09957073,0.051287275,0.42,13,2,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33450565,0.22784431,0.041033782,0.5,23,8,81.0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.46,12,1,130.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.44751233,0.12129054,0.05534185,0.45,4,2,140.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.5828817,0.20731679,0.15651122,0.51,10,5,140.0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.74356323,0.17115659,0.02159288,0.5,16,6,140.0,1,1,0,1,0,0,0,0,0,0,0,0,0
0.397912,0.11942472,0.06572474,0.42,16,5,140.0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5303059,0.22218184,0.08700202,0.49,12,1,89.0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2399203,0.17091867,0.024288874,0.7,13,4,140.0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.4154073,0.07906359,0.07022364,0.44,8,1,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.26159075,0.09792716,0.074987896,0.4,9,3,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38324478,0.21109895,0.123229966,0.51,12,3,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.79139775,0.041559905,0.03252939,0.51,7,8,140.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.55297935,0.04454158,0.041180592,0.59,12,10,92.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.41925234,0.18903151,0.17725837,0.57,18,4,105.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.49,19,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.24325624,0.111854605,0.0966816,0.32,7,5,118.0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.43,18,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.09710713,0.06782504,0.05222348,0.38,10,2,138.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.46580124,0.06270644,0.06008826,0.49,21,3,114.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.15713762,0.057352312,0.053703863,0.12,9,10,100.0,0,1,0,1,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.29,21,1,122.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.20560895,0.10711849,0.0638645,0.29,20,3,119.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.28200185,0.18064718,0.026659375,0.49,19,4,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6287701,0.04748114,0.030635843,0.44,9,5,140.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.064340934,0.042870212,0.03823636,0.44,10,1,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.1827195,0.097663164,0.07450121,0.5,5,3,117.0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.42,18,2,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.920446,0.02540466,0.020881943,0.44,17,12,140.0,1,0,0,0,0,0,0,1,1,0,0,0,0
0.39867893,0.20672797,0.040447358,0.51,4,3,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9412697,0.005895322,0.005572808,0.2,6,6,134.0,1,0,0,1,1,0,0,0,0,0,0,0,0
0.29309216,0.16392632,0.13506311,0.41,13,2,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.43,11,3,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.7,23,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.6157468,0.046796415,0.020980248,0.5,17,1,104.0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.5057476,0.29387707,0.08253883,0.51,22,1,89.0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.42,9,2,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.42,7,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.65282536,0.052318577,0.04215492,0.41,21,3,136.0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.088433385,0.0656529,0.05104878,0.5,21,7,140.0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.5572069,0.39394456,0.013181145,0.49,21,1,100.0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.2697835,0.16700308,0.09731723,0.43,1,4,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12173541,0.112762325,0.1045863,0.49,11,9,134.0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.3409089,0.20530784,0.10705529,0.19,11,7,116.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.31,18,1,110.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.44,9,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.3,16,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.07701443,0.05257867,0.039064873,0.52,11,4,140.0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.5,8,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.7844375,0.032058917,0.025159515,0.5,9,2,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7299108,0.052682135,0.029326778,0.4,15,5,108.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.6340654,0.23204112,0.028057635,0.61,1,6,140.0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.48179677,0.049956854,0.021641502,0.45,3,2,122.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.42,5,4,78.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.43894878,0.10651523,0.031037247,0.29,23,4,115.0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8895905,0.034754913,0.023396317,0.3,8,12,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.42,4,5,121.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.14869419,0.14407702,0.12807316,0.48,4,3,100.0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.33003968,0.16266756,0.10489894,0.4,15,4,140.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.45,11,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.383831,0.17544681,0.1289708,0.37,23,3,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.46,4,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.6503077,0.0717979,0.033189245,0.5,14,2,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.69,14,4,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
